transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,timestamp,is_fraud,hour,day,weekday,channel_atm,channel_mobile,channel_pos,channel_web,avg_txn_per_customer,txns_count_per_customer,amt_deviation,high_amount_flag,is_night,is_weekend
TXN_202796,CUST_789,1,0.08798929407828705,0.035622261206437786,2025-08-13 12:04:14,0,12,13,2,0,0,0,1,10101.777777777777,9,1138.2222222222226,0,0,0
TXN_202797,CUST_658,1,0.652057544329207,0.037279923862225284,2025-08-23 20:20:32,0,20,23,5,0,1,0,0,6499.9,10,5214.1,0,0,0
TXN_202798,CUST_265,1,0.27634660421545665,0.008407217351293583,2025-08-03 00:43:31,0,0,3,6,0,0,0,1,23923.30769230769,13,-20465.30769230769,0,1,0
TXN_202799,CUST_731,1,0.9558380729340916,0.05012156367668038,2025-08-14 01:32:21,0,1,14,3,0,1,0,0,65169.0,5,-49783.0,0,1,0
TXN_202800,CUST_160,1,0.16661090665774506,0.022906519821536176,2025-08-17 11:49:50,0,11,17,6,0,1,0,0,64793.679000000004,10,-57189.679000000004,0,0,0
TXN_202801,CUST_628,0,0.24757443961191034,0.01795801210436462,2025-08-19 12:20:51,0,12,19,1,0,1,0,0,43429.7,10,-37240.7,0,0,0
TXN_202802,CUST_671,1,0.19805955168952827,0.023543006326500998,2025-08-02 07:11:15,0,7,2,5,1,0,0,0,10641.625,8,-2855.625,0,0,0
TXN_202803,CUST_441,1,0.9029775844764135,0.027578750429409812,2025-08-20 07:20:36,0,7,20,2,0,1,0,0,21851.428571428572,7,-12911.428571428572,0,0,0
TXN_202804,CUST_492,1,0.9705587152893944,0.05119170032788497,2025-08-18 13:33:54,0,13,18,0,0,0,0,1,14972.833333333334,6,719.1666666666661,0,0,0
TXN_202805,CUST_697,1,0.6978922716627635,0.017531356315322266,2025-08-08 19:05:31,0,19,8,4,0,0,0,1,29839.333333333332,6,-23772.333333333332,0,0,0
TXN_202806,CUST_787,1,0.2709936433589829,0.026683472708140612,2025-08-16 19:01:58,0,19,16,5,0,0,0,1,26177.090909090908,11,-17493.090909090908,0,0,0
TXN_202807,CUST_685,1,0.6075610572097692,0.012124718201719988,2025-08-22 03:14:35,0,3,22,4,0,0,1,0,56187.625,8,-51666.625,0,1,0
TXN_202808,CUST_762,0,0.2699899631983941,0.6528288205565836,2025-08-06 01:56:20,0,1,6,2,0,0,0,1,34266.545454545456,11,153460.45454545453,0,1,0
TXN_202809,CUST_458,1,0.06189360990297759,0.4267921790077028,2025-08-12 14:49:55,0,14,12,1,0,0,1,0,75602.57142857143,7,47490.428571428565,0,0,0
TXN_202810,CUST_790,0,0.0622281699565072,0.01384533007228423,2025-08-07 16:19:30,1,16,7,3,1,0,0,0,44718.555555555555,9,-39705.555555555555,0,0,0
TXN_202811,CUST_485,1,0.7681498829039812,0.37520879467676255,2025-08-16 13:06:40,1,13,16,5,0,0,1,0,49492.0,9,58851.0,0,0,0
TXN_202812,CUST_123,1,0.9611910337905654,0.01389429057266614,2025-08-18 20:33:41,0,20,18,0,0,0,0,1,42392.916666666664,12,-37365.916666666664,0,0,0
TXN_202813,CUST_128,1,0.3218467714954834,0.024025616973122676,2025-08-18 01:39:54,0,1,18,0,0,0,0,1,98435.18181818182,11,-90511.18181818182,0,1,0
TXN_202814,CUST_366,1,0.6336567413850785,0.024938380587385414,2025-08-09 02:37:29,0,2,9,5,0,0,1,0,31458.222222222223,9,-23273.222222222223,0,1,0
TXN_202815,CUST_635,0,0.08531281365005018,0.010530004760709224,2025-08-24 11:37:06,0,11,24,6,0,0,1,0,54039.8,10,-49974.8,0,0,0
TXN_202816,CUST_236,0,0.16226162596186014,0.0202311781935247,2025-08-22 13:26:11,0,13,22,4,0,1,0,0,15854.75,8,-9015.75,0,0,0
TXN_202817,CUST_312,0,0.3041150886584142,0.028708339116792436,2025-08-18 23:50:34,0,23,18,0,0,1,0,0,23595.25,8,-14332.25,0,1,0
TXN_202818,CUST_727,1,0.9688859150217464,0.02438232919019087,2025-08-14 03:27:43,0,3,14,3,0,0,0,1,39097.88888888889,9,-31071.88888888889,0,1,0
TXN_202819,CUST_725,0,0.9180327868852459,0.017293548170610136,2025-08-09 12:25:30,1,12,9,5,1,0,0,0,9910.5,4,-3911.5,0,0,0
TXN_202820,CUST_472,1,0.41820006691201067,0.3115566470016817,2025-08-16 06:05:37,0,6,16,5,0,0,1,0,101035.54142857144,7,-10893.541428571436,0,0,0
TXN_202821,CUST_401,0,0.6574105051856808,0.04566266096332792,2025-08-03 11:33:19,1,11,3,6,0,1,0,0,73316.63636363637,11,-59205.63636363637,0,0,0
TXN_202822,CUST_758,0,0.5684175309468049,0.2812431029080823,2025-08-04 16:54:11,1,16,4,0,0,0,0,1,77380.2,5,4093.800000000003,0,0,0
TXN_202823,CUST_376,1,0.2930746068919371,0.011575661161722862,2025-08-02 12:42:30,0,12,2,5,0,1,0,0,13801.166666666666,6,-9437.166666666666,0,0,0
TXN_202824,CUST_617,1,0.696554031448645,0.043627303018879966,2025-08-17 03:19:28,0,3,17,6,0,0,1,0,30426.571428571428,7,-16897.571428571428,0,1,0
TXN_202825,CUST_104,1,0.8166610906657745,0.035237571560579925,2025-08-07 02:23:56,0,2,7,3,0,0,0,1,20249.0,11,-9119.0,0,1,0
TXN_202826,CUST_141,0,0.3593174974907996,0.10161052418545552,2025-08-12 01:30:56,1,1,12,1,0,0,1,0,49851.75,4,-19742.75,0,1,0
TXN_202827,CUST_381,1,0.8337236533957845,0.02064384526817222,2025-08-04 18:04:20,0,18,4,0,0,1,0,0,9099.5,6,-2142.5,0,0,0
TXN_202828,CUST_494,1,0.6483773837403813,0.012565362705157172,2025-08-22 04:09:58,0,4,22,4,0,1,0,0,10437.0,7,-5790.0,0,1,0
TXN_202829,CUST_366,1,0.29441284710605553,0.7813955973808789,2025-08-07 23:18:20,0,23,7,3,0,0,1,0,31458.222222222223,9,193031.77777777778,0,1,0
TXN_202830,CUST_357,1,0.7417196386751421,0.8969388811035863,2025-08-21 01:12:36,1,1,21,3,0,1,0,0,50405.142857142855,7,207123.85714285716,1,1,0
TXN_202831,CUST_494,1,0.23051187688190028,0.026477139170816854,2025-08-16 16:36:44,0,16,16,5,0,0,0,1,10437.0,7,-1812.0,0,0,0
TXN_202832,CUST_145,0,0.5637336901973904,0.5964892733314008,2025-08-09 07:22:38,1,7,9,5,0,0,1,0,35703.0,6,135914.0,0,0,0
TXN_202833,CUST_256,1,0.49381063900970223,0.20302520636938337,2025-08-11 23:53:07,0,23,11,0,0,1,0,0,43306.28571428572,7,15801.714285714283,0,1,0
TXN_202834,CUST_134,1,0.04115088658414186,0.010820270584401975,2025-08-06 23:29:35,0,23,6,2,0,0,0,1,29221.81818181818,11,-25073.81818181818,0,1,0
TXN_202835,CUST_701,1,0.9732351957176313,0.7407059243849136,2025-08-16 22:28:13,0,22,16,5,0,0,0,1,102572.6,5,110282.4,0,1,0
TXN_202836,CUST_472,1,0.8952827032452325,0.0286908532237989,2025-08-03 03:08:44,0,3,3,6,0,0,1,0,101035.54142857144,7,-91777.54142857144,0,1,0
TXN_202837,CUST_288,1,0.753763800602208,0.019119075399135613,2025-08-12 20:47:51,0,20,12,1,0,1,0,0,47971.166666666664,6,-41450.166666666664,0,0,0
TXN_202838,CUST_295,1,0.21311475409836064,0.008826878783138519,2025-08-16 21:21:35,0,21,16,5,0,0,1,0,41087.75,8,-37509.75,0,0,0
TXN_202839,CUST_355,1,0.18634994981599196,0.004388959141378305,2025-08-10 00:47:50,1,0,10,6,0,1,0,0,9470.57142857143,7,-7161.571428571429,0,1,0
TXN_202840,CUST_358,1,0.10505185680829708,0.056615824334480785,2025-08-09 16:15:48,0,16,9,5,0,1,0,0,6842.5,8,10400.5,0,0,0
TXN_202841,CUST_252,1,0.8056206088992974,0.026949258281642408,2025-08-09 02:09:18,0,2,9,5,0,0,1,0,57154.57142857143,7,-48394.57142857143,0,1,0
TXN_202842,CUST_623,1,0.17397122783539645,0.026872320352470835,2025-08-09 23:29:43,0,23,9,5,0,0,1,0,71484.77777777778,9,-62746.77777777778,0,1,0
TXN_202843,CUST_116,1,0.31348277015724324,0.023682893470449308,2025-08-04 12:22:56,0,12,4,0,0,1,0,0,49566.0,9,-41740.0,0,0,0
TXN_202844,CUST_490,0,0.7995985279357645,0.010176789722239735,2025-08-12 14:04:54,0,14,12,1,0,0,0,1,7319.375,8,-3355.375,0,0,0
TXN_202845,CUST_148,1,0.7631314821010371,0.02405009722331363,2025-08-23 16:16:43,0,16,23,5,0,1,0,0,57929.857142857145,7,-49998.857142857145,0,0,0
TXN_202846,CUST_717,1,0.2428905988624958,0.06688354070028693,2025-08-02 14:56:38,0,14,2,5,0,0,0,1,15535.666666666666,3,4643.333333333334,0,0,0
TXN_202847,CUST_357,0,0.2505854800936768,0.03269162554072064,2025-08-04 20:40:04,0,20,4,0,0,1,0,0,50405.142857142855,7,-40003.142857142855,0,0,0
TXN_202848,CUST_366,1,0.5356306457009032,0.019898946226647455,2025-08-13 06:20:52,0,6,13,2,0,1,0,0,31458.222222222223,9,-24714.222222222223,0,0,0
TXN_202849,CUST_751,1,0.9421211107393777,0.020608873482185142,2025-08-02 03:48:04,0,3,2,5,0,0,0,1,41748.348750000005,8,-34801.348750000005,0,1,0
TXN_202850,CUST_158,1,0.4088323854131817,0.033880666264281295,2025-08-21 14:38:43,0,14,21,3,0,1,0,0,13072.777777777777,9,-2330.7777777777774,0,0,0
TXN_202851,CUST_626,1,0.49079959852793575,0.012421978382610152,2025-08-25 14:02:21,0,14,25,0,0,0,1,0,39981.0,8,-35375.0,0,0,0
TXN_202852,CUST_624,1,0.49749079959852793,0.021434207631480184,2025-08-19 09:41:18,0,9,19,1,0,0,0,1,6724.25,4,458.75,0,0,0
TXN_202853,CUST_722,0,0.10739377718300434,0.8185601143493468,2025-08-11 22:22:08,0,22,11,0,0,0,0,1,63947.25,4,171169.75,1,1,0
TXN_202854,CUST_729,1,0.6560722649715623,0.025896607523431356,2025-08-13 22:18:03,0,22,13,2,0,0,0,1,7124.333333333333,6,1334.666666666667,0,1,0
TXN_202855,CUST_233,1,0.24188691870190698,0.021633546811606532,2025-08-17 11:37:52,0,11,17,6,0,1,0,0,15471.833333333334,6,-8231.833333333334,0,0,0
TXN_202856,CUST_513,1,0.3680160588825694,0.017290050992011426,2025-08-17 16:15:40,0,16,17,6,0,0,1,0,61673.09090909091,11,-55675.09090909091,0,0,0
TXN_202857,CUST_712,1,0.4740715958514553,0.05157988715234153,2025-08-11 10:44:34,0,10,11,0,0,1,0,0,14666.375,8,1136.625,0,0,0
TXN_202858,CUST_178,1,0.6831716293074607,0.026568065814383257,2025-08-16 13:59:39,0,13,16,5,1,0,0,0,6419.75,4,2231.25,0,0,0
TXN_202859,CUST_781,1,0.05821344931415189,0.5740408839062953,2025-08-09 11:20:05,0,11,9,5,0,1,0,0,61965.529411764706,17,103232.4705882353,0,0,0
TXN_202860,CUST_695,1,0.09902977584476413,0.007910617990277074,2025-08-01 22:00:21,1,22,1,4,0,0,0,1,13317.5,6,-10001.5,0,1,0
TXN_202861,CUST_245,1,0.9953161592505855,0.021514642739250467,2025-08-06 21:37:42,0,21,6,2,0,1,0,0,36744.71428571428,7,-29538.714285714283,0,0,0
TXN_202862,CUST_792,0,0.8407494145199063,0.01164210755509831,2025-08-18 12:24:21,0,12,18,0,0,0,0,1,55956.0,10,-51573.0,0,0,0
TXN_202863,CUST_284,1,0.17698226831716293,1.0,2025-08-11 21:51:16,0,21,11,0,0,1,0,0,77992.85266666667,15,209005.93733333336,1,0,0
TXN_202864,CUST_670,1,0.8527935764469722,0.07429056497235008,2025-08-20 08:37:09,0,8,20,2,0,1,0,0,81410.0,10,-59113.0,0,0,0
TXN_202865,CUST_764,1,0.990632318501171,0.07493054865591361,2025-08-22 01:38:33,0,1,22,4,0,1,0,0,37486.9,10,-15006.900000000001,0,1,0
TXN_202866,CUST_531,1,0.6912010705921713,0.019982878513016444,2025-08-22 19:18:11,0,19,22,4,0,0,0,1,73973.83333333333,6,-67205.83333333333,0,0,0
TXN_202867,CUST_327,1,0.6935429909668785,0.020220686657728575,2025-08-19 05:55:18,0,5,19,1,0,1,0,0,32003.0,13,-25167.0,0,1,0
TXN_202868,CUST_349,1,0.1793241886918702,0.02147617377466468,2025-08-21 23:26:02,0,23,21,3,0,0,0,1,32558.315833333338,12,-25363.315833333338,0,1,0
TXN_202869,CUST_442,1,0.810304449648712,0.005466090149780312,2025-08-14 19:16:56,0,19,14,3,0,0,1,0,10673.285714285714,7,-8056.285714285714,0,0,0
TXN_202870,CUST_266,1,0.37403813984610235,0.056426976690150565,2025-08-12 05:57:40,0,5,12,1,0,1,0,0,10487.222222222223,9,6701.777777777777,0,1,0
TXN_202871,CUST_223,1,0.9638675142188022,0.09197229996741678,2025-08-18 22:17:16,0,22,18,0,0,0,1,0,40039.583333333336,12,-12686.583333333336,0,1,0
TXN_202872,CUST_790,1,0.10170625627300099,0.013205346388720701,2025-08-19 07:50:52,0,7,19,1,0,0,0,1,44718.555555555555,9,-39888.555555555555,0,0,0
TXN_202873,CUST_184,0,0.9976580796252927,0.49112977368813043,2025-08-05 17:57:01,1,17,5,1,0,0,1,0,36808.454545454544,11,104681.54545454546,0,0,0
TXN_202874,CUST_306,1,0.42556038808966207,0.01891973621900927,2025-08-17 04:59:49,0,4,17,6,0,1,0,0,18836.272727272728,11,-12372.272727272728,0,1,0
TXN_202875,CUST_259,0,0.6955503512880562,0.012355531989234704,2025-08-23 21:11:07,1,21,23,5,0,0,1,0,27179.285714285714,7,-22592.285714285714,0,0,0
TXN_202876,CUST_386,0,0.8678487788558046,0.7936077450475666,2025-08-23 17:41:10,0,17,23,5,0,0,0,1,88983.57142857143,7,138998.42857142858,1,0,0
TXN_202877,CUST_342,1,0.21278019404483103,0.03342253586785057,2025-08-12 08:38:02,0,8,12,1,0,0,0,1,51061.57142857143,7,-40450.57142857143,0,0,0
TXN_202878,CUST_265,1,0.4412847106055537,0.030971013670156394,2025-08-02 23:04:21,0,23,2,5,0,1,0,0,23923.30769230769,13,-14013.307692307691,0,1,0
TXN_202879,CUST_563,1,0.6326530612244898,0.05105531036253536,2025-08-09 19:23:51,0,19,9,5,0,1,0,0,60669.4,10,-45016.4,0,0,0
TXN_202880,CUST_292,1,0.9488123118099698,0.05177922633246788,2025-08-12 03:44:57,0,3,12,1,0,0,0,1,48269.833333333336,6,-32409.833333333336,0,1,0
TXN_202881,CUST_223,1,0.8337236533957845,0.0349577972726833,2025-08-08 12:10:27,0,12,8,4,0,1,0,0,40039.583333333336,12,-28989.583333333336,0,0,0
TXN_202882,CUST_426,1,0.4228839076614252,0.014223025360944674,2025-08-14 16:14:42,0,16,14,3,0,0,0,1,37376.0,6,-32255.0,0,0,0
TXN_202883,CUST_329,1,0.6099029775844764,0.030086227484683314,2025-08-22 13:29:32,0,13,22,4,0,1,0,0,7342.0,2,2315.0,0,0,0
TXN_202884,CUST_246,1,0.2345265975242556,0.06800963220907084,2025-08-06 05:19:27,0,5,6,2,0,1,0,0,16066.5,2,4434.5,0,1,0
TXN_202885,CUST_512,0,0.47574439611910335,0.028393593042908734,2025-08-16 23:21:54,0,23,16,5,1,0,0,0,33487.7,10,-24314.699999999997,0,1,0
TXN_202886,CUST_705,1,0.4312479089996654,0.048607285343439895,2025-08-22 07:55:17,0,7,22,4,0,1,0,0,25862.166666666668,6,-10909.166666666668,0,0,0
TXN_202887,CUST_235,0,0.18701906992305117,0.017003282346917385,2025-08-24 01:23:16,0,1,24,6,0,1,0,0,22593.5,14,-16677.5,0,1,0
TXN_202888,CUST_738,0,0.1722984275677484,0.05886451017344991,2025-08-02 05:53:36,0,5,2,5,0,1,0,0,14278.0,6,3608.0,0,1,0
TXN_202889,CUST_211,1,0.3556373369019739,0.39292200427921764,2025-08-17 18:36:32,1,18,17,6,0,1,0,0,62081.77777777778,9,51326.22222222222,0,0,0
TXN_202890,CUST_308,1,0.6513884242221478,0.05483925760633722,2025-08-05 12:12:59,0,12,5,1,0,1,0,0,29334.0,3,-12599.0,0,0,0
TXN_202891,CUST_406,1,0.9140180662428906,0.016163959483227512,2025-08-25 11:13:03,0,11,25,0,0,0,0,1,50837.232500000006,12,-45161.232500000006,0,0,0
TXN_202892,CUST_104,1,0.057878889260622284,0.009945975934725019,2025-08-22 13:27:13,0,13,22,4,0,1,0,0,20249.0,11,-16351.0,0,0,0
TXN_202893,CUST_548,0,0.22783539645366344,0.02286805085695039,2025-08-10 05:56:17,0,5,10,6,0,1,0,0,46833.098750000005,8,-39240.098750000005,0,1,0
TXN_202894,CUST_279,0,0.11274673803947809,0.01590866544552184,2025-08-12 02:23:06,0,2,12,1,0,0,0,1,45930.0,9,-40327.0,0,1,0
TXN_202895,CUST_589,1,0.813650050184008,0.027022699032215273,2025-08-16 23:29:54,0,23,16,5,0,0,0,1,73693.11285714286,7,-64912.112857142856,0,1,0
TXN_202896,CUST_661,1,0.5510204081632653,0.01239050377522178,2025-08-07 14:50:04,0,14,7,3,0,1,0,0,9380.333333333334,6,-4783.333333333334,0,0,0
TXN_202897,CUST_762,1,0.6841753094680495,0.018048938747931023,2025-08-08 14:09:37,0,14,8,4,0,0,0,1,34266.545454545456,11,-28051.545454545456,0,0,0
TXN_202898,CUST_103,1,0.6065573770491803,0.04092398396207883,2025-08-15 09:39:39,0,9,15,4,0,0,1,0,21437.8,10,-8681.8,0,0,0
TXN_202899,CUST_591,1,0.7186349949815992,0.6753226733034723,2025-08-17 23:25:46,1,23,17,6,0,1,0,0,36701.42857142857,7,157457.57142857142,0,1,0
TXN_202900,CUST_637,0,0.29575108732017397,0.07303507785541398,2025-08-22 12:53:49,0,12,22,4,0,0,1,0,11343.5,10,10594.5,0,0,0
TXN_202901,CUST_343,1,0.12077617932418869,0.06392492760578013,2025-08-09 04:07:57,0,4,9,5,0,1,0,0,44530.25,8,-25197.25,0,1,0
TXN_202902,CUST_136,1,0.5105386416861827,0.018986182612384717,2025-08-08 23:01:51,0,23,8,4,0,0,0,1,45590.0,12,-39107.0,0,1,0
TXN_202903,CUST_745,1,0.7835396453663432,0.02291351417873359,2025-08-19 23:42:35,0,23,19,1,0,0,1,0,20385.8,5,-12779.8,0,1,0
TXN_202904,CUST_489,1,0.4409501505520241,0.04940813924254398,2025-08-01 08:01:21,0,8,1,4,1,0,0,0,10695.666666666666,6,4486.333333333334,0,0,0
TXN_202905,CUST_446,1,0.634994981599197,0.823022514241298,2025-08-21 06:42:16,1,6,21,3,0,0,0,1,63747.36363636364,11,172645.63636363635,1,0,0
TXN_202906,CUST_539,1,0.3944463031114085,0.04253618329608313,2025-08-08 16:25:59,0,16,8,4,0,0,1,0,9373.2,5,3843.7999999999993,0,0,0
TXN_202907,CUST_153,1,0.3007694881231181,0.011456757089366797,2025-08-10 17:02:44,0,17,10,6,0,0,1,0,6806.25,4,-2476.25,0,0,0
TXN_202908,CUST_205,1,0.9270659083305453,0.0008742946496769531,2025-08-03 17:53:53,0,17,3,6,0,0,0,1,58493.0,9,-57189.0,0,0,0
TXN_202909,CUST_734,1,0.15155570424891268,0.03486337345051819,2025-08-15 22:23:31,0,22,15,4,0,1,0,0,70872.88888888889,9,-59849.88888888889,0,1,0
TXN_202910,CUST_603,1,0.04750752760120442,0.014244008432536922,2025-08-10 16:28:58,0,16,10,6,0,1,0,0,16482.166666666668,12,-11355.166666666668,0,0,0
TXN_202911,CUST_554,1,0.7634660421545667,0.04455055816893883,2025-08-22 19:30:51,0,19,22,4,0,1,0,0,9706.5,8,4086.5,0,0,0
TXN_202912,CUST_474,1,0.9675476748076279,0.03269162554072064,2025-08-17 07:04:26,0,7,17,6,0,0,1,0,25177.11111111111,9,-14775.11111111111,0,0,0
TXN_202913,CUST_419,1,0.2428905988624958,0.15189995243487386,2025-08-12 16:13:42,0,16,12,1,0,1,0,0,55671.28571428572,7,-11182.285714285717,0,0,0
TXN_202914,CUST_400,1,0.8072934091669455,0.7786852839668804,2025-08-23 05:20:32,0,5,23,5,0,0,0,1,61606.857142857145,7,162108.14285714284,0,1,0
TXN_202915,CUST_691,1,0.5774506523921044,0.6414804760037768,2025-08-23 06:29:49,1,6,23,5,0,0,1,0,79756.98764705882,17,104725.01235294118,0,0,0
TXN_202916,CUST_348,0,0.10337905654064904,0.004308524033608026,2025-08-14 00:07:30,0,0,14,3,0,1,0,0,53346.4,10,-51060.4,0,1,0
TXN_202917,CUST_447,1,0.07293409166945466,0.05789579170160784,2025-08-14 21:40:36,0,21,14,3,1,0,0,0,60634.88888888889,9,-43025.88888888889,0,0,0
TXN_202918,CUST_205,1,0.8186684509869522,0.058521786670776545,2025-08-16 01:35:21,0,1,16,5,1,0,0,0,58493.0,9,-40705.0,0,1,0
TXN_202919,CUST_583,1,0.7822014051522248,0.29496603172941177,2025-08-23 03:27:07,0,3,23,5,0,0,1,0,81315.1,10,4082.899999999994,0,1,0
TXN_202920,CUST_229,1,0.19337571094011374,0.05813359984631998,2025-08-19 10:48:51,0,10,19,1,0,0,0,1,46999.166666666664,6,-29322.166666666664,0,0,0
TXN_202921,CUST_568,1,0.5838072934091669,0.03748625739954905,2025-08-06 21:42:35,0,21,6,2,0,0,0,1,42314.57142857143,7,-30541.571428571428,0,0,0
TXN_202922,CUST_641,1,0.8089662094345935,0.05652839486951309,2025-08-04 03:38:51,0,3,4,0,0,0,0,1,13275.875,8,3942.125,0,1,0
TXN_202923,CUST_349,1,0.8016058882569421,0.03498927188007167,2025-08-04 08:37:49,0,8,4,0,1,0,0,0,32558.315833333338,12,-21499.315833333338,0,0,0
TXN_202924,CUST_132,0,0.2268317162930746,0.03871376708769549,2025-08-09 07:31:12,0,7,9,5,0,1,0,0,8238.6,10,3885.3999999999996,0,0,0
TXN_202925,CUST_372,1,0.6303111408497826,0.029848419339971184,2025-08-03 09:17:18,0,9,3,6,0,0,1,0,10638.833333333334,6,-1049.833333333334,0,0,0
TXN_202926,CUST_783,1,0.5212445633991302,0.027970434432465087,2025-08-08 03:48:25,0,3,8,4,0,1,0,0,57932.11285714286,7,-48880.11285714286,0,1,0
TXN_202927,CUST_500,1,0.4386082301773168,0.03365334965536528,2025-08-15 23:33:32,0,23,15,4,0,0,0,1,31869.14285714286,7,-21192.14285714286,0,1,0
TXN_202928,CUST_366,1,0.7283372365339579,0.013614516284769517,2025-08-16 06:34:50,0,6,16,5,0,1,0,0,31458.222222222223,9,-26511.222222222223,0,0,0
TXN_202929,CUST_459,1,0.6209434593509535,0.08594666124184322,2025-08-18 00:22:07,0,0,18,0,0,1,0,0,22606.571428571428,7,3023.4285714285725,0,1,0
TXN_202930,CUST_609,1,0.010705921712947474,0.9552648257728352,2025-08-22 20:05:42,0,20,22,4,0,0,1,0,103418.85714285714,7,170788.14285714284,1,0,0
TXN_202931,CUST_171,1,0.4918032786885246,0.9347189015054269,2025-08-13 12:03:56,0,12,13,2,0,1,0,0,63014.875,8,205317.125,1,0,0
TXN_202932,CUST_236,1,0.5272666443626631,0.05810562241753031,2025-08-05 03:20:39,0,3,5,1,1,0,0,0,15854.75,8,1814.25,0,1,0
TXN_202933,CUST_455,1,0.7664770826363332,0.11148305936960767,2025-08-07 15:06:51,0,15,7,3,0,0,0,1,27969.5,10,4962.5,0,0,0
TXN_202934,CUST_321,1,0.3412512546002007,0.02445227276216503,2025-08-14 23:19:08,0,23,14,3,0,1,0,0,61109.625,8,-53063.625,0,1,0
TXN_202935,CUST_154,1,0.5921712947474072,0.02547344891298771,2025-08-02 02:10:18,0,2,2,5,0,1,0,0,46282.833333333336,6,-37944.833333333336,0,1,0
TXN_202936,CUST_290,0,0.7413850786216125,0.04110583724921164,2025-08-08 07:13:59,0,7,8,4,0,0,0,1,50304.0,6,-37496.0,0,0,0
TXN_202937,CUST_217,1,0.36032117765138844,0.051230169292470755,2025-08-12 09:16:22,0,9,12,1,0,1,0,0,31177.714285714286,7,-15474.714285714286,0,0,0
TXN_202938,CUST_542,1,0.8253596520575444,0.03713304236107956,2025-08-15 18:26:29,0,18,15,4,0,0,0,1,11712.75,4,-40.75,0,0,0
TXN_202939,CUST_655,1,0.9822683171629307,0.8441314842630984,2025-08-15 23:09:16,0,23,15,4,1,0,0,0,93326.75,4,149102.25,1,1,0
TXN_202940,CUST_562,1,0.6707929073268651,0.009379433001734355,2025-08-16 03:08:40,0,3,16,5,0,0,1,0,73852.72375,8,-70116.72375,0,1,0
TXN_202941,CUST_231,1,0.0274339243894279,0.00020283635872505278,2025-08-06 07:55:16,0,7,6,2,1,0,0,0,27332.555555555555,9,-26220.555555555555,0,0,0
TXN_202942,CUST_683,1,0.5466711274673803,0.004395953498575721,2025-08-11 15:29:31,0,15,11,0,0,0,1,0,40550.357142857145,14,-38239.357142857145,0,0,0
TXN_202943,CUST_516,1,0.8919371027099364,0.01877285471786354,2025-08-11 09:14:00,0,9,11,0,0,1,0,0,27210.777777777777,9,-20788.777777777777,0,0,0
TXN_202944,CUST_151,1,0.23352291736366676,0.8420017024964853,2025-08-02 03:31:28,0,3,2,5,0,1,0,0,74605.8,10,167214.2,1,1,0
TXN_202945,CUST_115,0,0.2315155570424891,0.6808237352392397,2025-08-03 04:03:10,0,4,3,6,0,0,0,1,28795.076923076922,13,166936.92307692306,0,1,0
TXN_202946,CUST_454,1,0.5824690531950485,0.03644409817713412,2025-08-14 12:19:49,0,12,14,3,0,0,0,1,28806.0,6,-17331.0,0,0,0
TXN_202947,CUST_773,0,0.9882903981264637,0.004993971038954757,2025-08-03 03:07:45,0,3,3,6,1,0,0,0,44392.142857142855,7,-41910.142857142855,0,1,0
TXN_202948,CUST_710,1,0.5383071261291401,0.018349696107419895,2025-08-21 00:55:10,0,0,21,3,0,1,0,0,69682.25,8,-63381.25,0,1,0
TXN_202949,CUST_530,1,0.3365674138507862,0.05179671222546142,2025-08-17 21:13:28,0,21,17,6,0,0,0,1,28586.666666666668,6,-12721.666666666668,0,0,0
TXN_202950,CUST_787,1,0.18200066912010704,0.17150163848063116,2025-08-05 05:56:27,1,5,5,1,0,1,0,0,26177.090909090908,11,23916.909090909092,0,1,0
TXN_202951,CUST_478,1,0.7858815657410505,0.019797528047284928,2025-08-09 10:36:54,0,10,9,5,0,0,0,1,22707.714285714286,7,-15992.714285714286,0,0,0
TXN_202952,CUST_407,1,0.45466711274673804,0.01519174383278674,2025-08-17 21:36:08,0,21,17,6,0,1,0,0,31373.909090909092,11,-25975.909090909092,0,0,0
TXN_202953,CUST_318,1,0.3864168618266979,0.02256729349746152,2025-08-21 05:55:27,0,5,21,3,0,0,0,1,14942.666666666666,9,-7435.666666666666,0,1,0
TXN_202954,CUST_510,1,0.565741050518568,0.013621510641966931,2025-08-13 14:33:14,0,14,13,2,0,1,0,0,83002.4,5,-78053.4,0,0,0
TXN_202955,CUST_686,1,0.03813984610237538,0.7206006446209423,2025-08-25 10:14:59,0,10,25,0,0,1,0,0,88907.66666666667,9,118198.33333333333,0,0,0
TXN_202956,CUST_175,1,0.9872867179658749,0.24568379091642129,2025-08-15 17:48:20,0,17,15,4,0,0,0,1,55040.0,9,16266.0,0,0,0
TXN_202957,CUST_310,1,0.9815991970558715,0.9958006229104576,2025-08-24 00:58:11,0,0,24,6,0,1,0,0,86191.6,10,199606.4,1,1,0
TXN_202958,CUST_543,1,0.2428905988624958,0.9924573201700929,2025-08-06 10:58:57,0,10,6,2,0,1,0,0,45373.0,9,239469.0,1,0,0
TXN_202959,CUST_203,1,0.990632318501171,0.0422529118295878,2025-08-04 16:15:12,0,16,4,0,1,0,0,0,12027.0,9,1109.0,0,0,0
